Date,AAPL,MSFT,TSLA,^GSPC
2020-01-10,75.7851333618164,156.11875915527344,31.876667022705078,3265.35009765625
2020-01-13,77.40422821044922,157.99595642089844,34.990665435791016,3288.1298828125
2020-01-14,76.3590316772461,156.8831787109375,35.861331939697266,3283.14990234375
2020-01-15,76.03179168701172,157.899169921875,34.56666564941406,3289.2900390625
2020-01-16,76.98419189453125,160.7924346923828,34.232666015625,3316.81005859375
2020-01-17,77.83647918701172,161.69235229492188,34.03333282470703,3329.6201171875
2020-01-21,77.30899047851562,161.11175537109375,36.47999954223633,3320.7900390625
2020-01-22,77.58494567871094,160.33766174316406,37.97066879272461,3321.75
2020-01-23,77.9585952758789,161.3246307373047,38.14666748046875,3325.5400390625
2020-01-24,77.73392486572266,159.69898986816406,37.654666900634766,3295.469970703125
2020-01-27,75.44813537597656,157.02835083007812,37.201332092285156,3243.6298828125
2020-01-28,77.58251190185547,160.10540771484375,37.793331146240234,3276.239990234375
2020-01-29,79.20650482177734,162.60189819335938,38.732666015625,3273.39990234375
2020-01-30,79.09170532226562,167.18850708007812,42.72066879272461,3283.659912109375
2020-01-31,75.58490753173828,164.72103881835938,43.371334075927734,3225.52001953125
2020-02-03,75.3772964477539,168.73675537109375,52.0,3248.919921875
2020-02-04,77.86579132080078,174.29098510742188,59.137332916259766,3297.590087890625
2020-02-05,78.50074005126953,174.07810974121094,48.97999954223633,3334.68994140625
2020-02-06,79.41895294189453,177.68739318847656,49.930667877197266,3345.780029296875
2020-02-07,78.33943176269531,177.93902587890625,49.871334075927734,3327.7099609375
2020-02-10,78.71150970458984,182.5933074951172,51.41866683959961,3352.090087890625
2020-02-11,78.23661804199219,178.47119140625,51.62533187866211,3357.75
2020-02-12,80.09457397460938,178.7324676513672,51.15266799926758,3379.449951171875
2020-02-13,79.52420806884766,177.76483154296875,53.599998474121094,3373.93994140625
2020-02-14,79.5438003540039,179.35174560546875,53.33533477783203,3380.159912109375
2020-02-18,78.08731079101562,181.17088317871094,57.22666549682617,3370.2900390625
2020-02-19,79.21822357177734,181.71426391601562,61.16133117675781,3386.14990234375
2020-02-20,78.405517578125,178.9392547607422,59.96066665649414,3373.22998046875
2020-02-21,76.63079833984375,173.28250122070312,60.06666564941406,3337.75
2020-02-24,72.99081420898438,165.81134033203125,55.58599853515625,3225.889892578125
2020-02-25,70.51846313476562,163.07513427734375,53.32733154296875,3128.2099609375
2020-02-26,71.63715362548828,165.11276245117188,51.91999816894531,3116.389892578125
2020-02-27,66.95435333251953,153.47906494140625,45.266666412353516,2978.760009765625
2020-02-28,66.91516876220703,157.19525146484375,44.53266525268555,2954.219970703125
2020-03-02,73.14502716064453,167.6548614501953,49.574668884277344,3090.22998046875
2020-03-03,70.82200622558594,159.6209716796875,49.70066833496094,3003.3701171875
2020-03-04,74.1070556640625,165.48146057128906,49.96666717529297,3130.1201171875
2020-03-05,71.70323944091797,161.3286590576172,48.30266571044922,3023.93994140625
2020-03-06,70.75102233886719,156.76834106445312,46.89866638183594,2972.3701171875
2020-03-09,65.1551742553711,146.1437530517578,40.53333282470703,2746.56005859375
2020-03-10,69.84774017333984,156.1376495361328,43.02199935913086,2882.22998046875
2020-03-11,67.4218978881836,149.06430053710938,42.28200149536133,2741.3798828125
2020-03-12,60.76366424560547,134.9272918701172,37.369998931884766,2480.639892578125
2020-03-13,68.04366302490234,154.10972595214844,36.44133377075195,2711.02001953125
2020-03-16,59.29005432128906,131.39544677734375,29.67133331298828,2386.1298828125
2020-03-17,61.89703369140625,142.21412658691406,28.68000030517578,2529.18994140625
2020-03-18,60.381797790527344,136.2274932861328,24.08133316040039,2398.10009765625
2020-03-19,59.919158935546875,138.46885681152344,28.50933265686035,2409.389892578125
2020-03-20,56.115150451660156,133.26812744140625,28.50200080871582,2304.919921875
2020-03-23,54.923030853271484,131.93882751464844,28.952667236328125,2237.39990234375
2020-03-24,60.433204650878906,143.9315185546875,33.66666793823242,2447.330078125
2020-03-25,60.10029983520508,142.55369567871094,35.95000076293945,2475.56005859375
2020-03-26,63.26295471191406,151.47059631347656,35.21066665649414,2630.070068359375
2020-03-27,60.64372634887695,145.2510986328125,34.29066848754883,2541.469970703125
2020-03-30,62.37437438964844,155.46812438964844,33.47533416748047,2626.64990234375
2020-03-31,62.24708557128906,153.02305603027344,34.93333435058594,2584.590087890625
2020-04-01,58.971824645996094,147.58946228027344,32.104000091552734,2470.5
2020-04-02,59.955867767333984,150.64585876464844,30.29800033569336,2526.89990234375
2020-04-03,59.09423065185547,149.2583465576172,32.000667572021484,2488.64990234375
2020-04-06,64.24945831298828,160.35836791992188,34.41600036621094,2663.679931640625
2020-04-07,63.50529479980469,158.6312713623047,36.36333465576172,2659.409912109375
2020-04-08,65.13069152832031,160.22256469726562,36.589332580566406,2749.97998046875
2020-04-09,65.60067749023438,160.2322235107422,38.20000076293945,2789.820068359375
2020-04-13,66.88826751708984,160.59121704101562,43.39666748046875,2761.6298828125
2020-04-14,70.26634979248047,168.537841796875,47.32600021362305,2846.06005859375
2020-04-15,69.625,166.77195739746094,48.65533447265625,2783.360107421875
2020-04-16,70.17821502685547,171.77857971191406,49.680667877197266,2799.550048828125
2020-04-17,69.2259750366211,173.29220581054688,50.259334564208984,2874.56005859375
2020-04-20,67.7890853881836,169.857421875,49.75733184814453,2823.159912109375
2020-04-21,65.6937026977539,162.83261108398438,45.781333923339844,2736.56005859375
2020-04-22,67.58590698242188,168.36318969726562,48.807334899902344,2799.31005859375
2020-04-23,67.32398986816406,166.3256072998047,47.04199981689453,2797.800048828125
2020-04-24,69.2676010131836,169.3625946044922,48.34333419799805,2836.739990234375
2020-04-27,69.31656646728516,168.87744140625,53.25,2878.47998046875
2020-04-28,68.19296264648438,164.76344299316406,51.27466583251953,2863.389892578125
2020-04-29,70.43279266357422,172.15701293945312,53.367332458496094,2939.510009765625
2020-04-30,71.91864776611328,173.88409423828125,52.12533187866211,2912.429931640625
2020-05-01,70.76081848144531,169.38198852539062,46.75466537475586,2830.7099609375
2020-05-04,71.7619857788086,173.5251007080078,50.74599838256836,2842.739990234375
2020-05-05,72.83906555175781,175.38803100585938,51.2140007019043,2868.43994140625
2020-05-06,73.5905532836914,177.1151123046875,52.172000885009766,2848.419921875
2020-05-07,74.35183715820312,178.14364624023438,52.00266647338867,2881.18994140625
2020-05-08,76.12154388427734,179.19151306152344,54.62799835205078,2929.800048828125
2020-05-11,77.31935119628906,181.19032287597656,54.08599853515625,2930.18994140625
2020-05-12,76.43572235107422,177.08602905273438,53.96066665649414,2870.1201171875
2020-05-13,75.51282501220703,174.40805053710938,52.73066711425781,2820.0
2020-05-14,75.97672271728516,175.1648406982422,53.55533218383789,2852.5
2020-05-15,75.5275650024414,177.71670532226562,53.27799987792969,2863.699951171875
