Date,AAPL,MSFT,TSLA
2015-07-07,-0.002463105600987085,-0.0020295092131488906,-0.04324998266363249
2015-07-08,-0.025136444811098037,-0.0013553959640275844,-0.04943247714978346
2015-07-09,-0.02060738775780898,0.006309328085238451,0.011542844689962467
2015-07-10,0.026383204469177864,0.002019490144830891,0.004757516993591066
2015-07-13,0.01912178058347683,0.020632872548049738,0.011547946093778832
2015-07-14,-0.0003981836355648244,0.0017552548085620152,0.01322461194395776
2015-07-15,0.009586920436624537,0.0030639232380538155,-0.009493350092744896
2015-07-16,0.013238097821610693,0.019477356103555925,0.013363230698704974
2015-07-17,0.008600261496043034,-0.0008578667862279311,0.02948450757237186
2015-07-20,0.01872518030578763,0.006414287392222725,0.027294636659552916
2015-07-21,-0.010045469585670609,0.007643502568759757,-0.05644179613123731
2015-07-22,-0.04321476797045369,-0.0374964573249264,0.004114947181273161
2015-07-23,-0.00047920908721570593,0.012438869878586806,-0.0025043254332856916
2015-07-24,-0.005287121729554666,-0.003693620940189876,-0.00672163769474665
2015-07-27,-0.013992966824713154,-0.012926034215538364,-0.0478468521890086
2015-07-28,0.004956182483611555,-0.00022049608651464995,0.045621401391761185
2015-07-29,-0.0031660050329891994,0.02073601042497514,-0.0037833480487480878
2015-07-30,-0.005053516838909661,0.0126653916095277,0.011194777500451487
2015-07-31,-0.00878279222745537,-0.0038465478026868567,-0.0024017057645460025
2015-08-03,-0.02386013567380236,0.002352405192426145,-0.02341693366667038
2015-08-04,-0.032609762959273356,0.01547441915387299,0.023905279104246856
2015-08-05,0.006607857080959042,0.0008413633533041551,0.014354910391804768
2015-08-06,0.0021736069599766297,-0.02038309320381932,-0.09304349445674888
2015-08-07,0.003381685396673819,0.002570746914808289,-0.014816884909300457
2015-08-10,0.03571203515157201,0.012544027340277028,-0.005665272337093259
2015-08-11,-0.05344103388861636,-0.019629475212402044,-0.015757566178395816
2015-08-12,0.015302086242260796,0.007085447872124968,0.003364595943075023
2015-08-13,-0.0007811232643103206,-0.00021403074996315292,0.018058242572414077
2015-08-14,0.007009760688783986,0.005760968345125118,0.0026355170560445813
2015-08-17,0.010295235131248028,0.006785818863937525,0.04754579507431742
2015-08-18,-0.00564942770060211,0.005515188927446349,0.022222705240830896
2015-08-19,-0.012871968246993642,-0.01406063464445511,-0.021203538585942035
2015-08-20,-0.020733629469907335,-0.020592160654213213,-0.05256225251947507
2015-08-21,-0.06311326017669877,-0.05839618109781835,-0.048259598621907714
2015-08-24,-0.02527885202820579,-0.032805264365574315,-0.05294364086806093
2015-08-25,0.005994078908392088,-0.029460469837541216,0.005285962390938471
2015-08-26,0.055770756997664366,0.053872556389908594,0.021625113606494616
2015-08-27,0.029021390019714082,0.0274812714022019,0.07763125535114371
2015-08-28,0.0032712857736802914,0.0006826695406734328,0.022342022386702107
2015-08-31,-0.004689170676224883,-0.009376727488914216,0.0023315329812339173
2015-09-01,-0.04572634874070478,-0.03984593105867773,-0.042779605118654994
2015-09-02,0.04199444317957731,0.036162336791549586,0.03726373473123927
2015-09-03,-0.017691464916016895,0.003223750312196815,-0.008595998590490855
2015-09-04,-0.010016612614741474,-0.02067179637238177,-0.01493346749689931
2015-09-08,0.02744129946834618,0.029597547878646487,0.025465472117565627
2015-09-09,-0.019420059814054445,-0.018859943192087947,0.002977404618816599
2015-09-10,0.021732161426854708,0.005095157686512575,-0.0017290732428101338
2015-09-11,0.014463577788591463,0.004379275432736375,0.0070581602387096015
2015-09-14,0.009585354377742489,-0.010171038587807883,0.011719740597531185
2015-09-15,0.00837673733268434,0.02160519295646402,0.001499728214054951
2015-09-16,0.0011176817796629101,0.007249304964939025,0.03365832894647959
2015-09-17,-0.02162216061875647,-0.00112911481277781,-0.0006866630064168644
2015-09-18,-0.004134403492499532,-0.017554344520817288,-0.005548217153139337
2015-09-21,0.015394582252747879,0.014385613899542012,0.013642977216394011
2015-09-22,-0.015835196405248102,-0.004771953429795721,-0.012415868304537009
2015-09-23,0.008080011926464608,-0.0006839207024514148,0.0004597368093267585
2015-09-24,0.005930870993433935,0.0009116270132672343,0.007859912445560249
2015-09-25,-0.002525118961181924,0.0006827100521943066,-0.02388434853425441
2015-09-28,-0.019987319553456975,-0.0149033522654927,-0.03356465899801779
2015-09-29,-0.030521675656708682,0.003458826463978514,-0.007190844829297469
2015-09-30,0.011305647571536272,0.018700407310856787,0.007070030341408839
2015-10-01,-0.0065489244784531254,0.00787722404355213,-0.03490154288586749
2015-10-02,0.007274119805373975,0.021291183896749395,0.03155463266830967
2015-10-05,0.003617275455479123,0.02299461803121775,-0.00575231068616969
2015-10-06,0.004772857688156098,0.002570410919271446,-0.019237233296969004
2015-10-07,-0.004772857688156079,0.0010684905412513678,-0.040138936881572086
2015-10-08,-0.011621733601024026,0.013793822238024792,-0.022849132781449556
2015-10-09,0.02364537625448259,-0.00719130810317751,-0.02695673780977736
2015-10-12,-0.00464893676471971,-0.0023381924374297346,-0.02342700383143294
2015-10-13,0.0017010787943945046,-0.002342754571907107,0.016880587647177092
2015-10-14,-0.01423422475520632,-0.004488491961519682,-0.010868425439148318
2015-10-15,0.01486016584057876,0.007044301863474782,0.020220199401692323
2015-10-16,-0.007357501540062994,0.010579903498586327,0.025429643865455483
2015-10-19,0.006194931417663241,0.002312759625475439,0.004790089906799497
2015-10-20,0.018093271549638957,0.0031449056730683913,-0.06835117046145145
2015-10-21,-8.757908361795977e-05,-0.012004044962726418,-0.013896997938755871
2015-10-22,0.015179489585191582,0.01743199615425088,0.007728686982366763
2015-10-23,0.030524824453032957,0.09601034466611394,-0.012499911621996889
2015-10-26,-0.03243155999804758,0.025766856407066017,0.029081868404439975
2015-10-27,-0.006352469451942604,-0.010376452635219763,-0.02307386560608883
2015-10-28,0.04037834030509467,0.005386908820163444,0.012331597380900512
2015-10-29,0.010508862575360043,-0.011552146993837867,-0.006264837843194175
2015-10-30,-0.008582194787028952,-0.013585060167458807,-0.022458975944985506
2015-11-02,0.013960335408285892,0.01133382272618174,0.03261373712572758
2015-11-03,0.011405630372809077,0.016947983040053752,-0.025774895577753698
2015-11-04,-0.004661573095399939,0.0046061151823917545,0.1059219136005671
2015-11-05,-0.004620296407384112,-0.00036769996414049485,0.0006041858295331785
2015-11-06,0.0011570251565383555,0.009881062179917549,0.002542454778221519
2015-11-09,-0.004055770423958014,-0.013935028285594233,-0.030721921604877106
2015-11-10,-0.032024152596178905,-0.01207411546995463,-0.039975463341660966
2015-11-11,-0.005668235811585846,0.002613053622817875,0.011846407719766909
2015-11-12,-0.003364481297665334,-0.006169847843056715,-0.02842651669418848
2015-11-13,-0.029643708486481388,-0.009043222116046462,-0.02737417981437927
2015-11-16,0.01624632130068177,0.017447282678184628,0.033787245996180895
2015-11-17,-0.004300753128814119,-0.008272101598036721,-0.0014474450123940017
2015-11-18,0.031174190618309415,0.01647657470134415,0.032503323710174184
2015-11-19,0.01262354637378058,0.0016698910178638653,0.003296700922651906
2015-11-20,0.004368236747141216,0.004624200960280202,-0.00810313545175424
2015-11-23,-0.013077548936229812,0.0,-0.010325289314524337
2015-11-24,0.009550951833728318,0.0011063247544719922,0.00229354391959643
2015-11-25,-0.007175909606043091,-0.010375970424110915,0.05087162574256423
2015-11-27,-0.0018657410120623142,0.004460135790618666,0.008542120546783584
2015-11-30,0.004150660701070859,0.007757649117718274,-0.005845827169811036
2015-12-01,-0.008148084297408726,0.015880426168103985,0.02965239508444062
2015-12-02,-0.009074676640725613,-0.0001810130900323369,-0.02216728039521691
2015-12-03,-0.009331528688386355,-0.01846313242133152,0.0030987975992940553
2015-12-04,0.032706061240535794,0.03106245832014545,-0.010062873706305039
2015-12-07,-0.006320783187117376,-0.0017901482065763748,0.0032501536272098092
2015-12-08,-0.0004229367179672348,-0.00035838386880895294,-0.01926452521184706
2015-12-09,-0.02232285842661237,-0.0146254188037233,-0.009750976347211632
2015-12-10,0.004745462711326681,0.005260985811984672,0.011293491647282305
2015-12-11,-0.026074925137974273,-0.0221358162057556,-0.045268765577998055
2015-12-14,-0.006204050059810866,0.019780670197213468,0.007162505690348391
2015-12-15,-0.017850656693565812,0.0010876618719246104,0.01141779682858444
2015-12-16,0.007663659222663044,0.016707500712828376,0.05892837348959033
2015-12-17,-0.021423931323927503,-0.007690286068156422,-0.004787376861655864
2015-12-18,-0.027442421788579932,-0.02859135166924196,-0.012633510372626498
2015-12-21,0.01218610667573684,0.012848627748033397,0.009070905109061408
2015-12-22,-0.0009322525924919688,0.00943907474292211,-0.011286348541965068
2015-12-23,0.01278766312593445,0.008455649562911453,-0.0010878299663785369
2015-12-24,-0.005354715246421019,-0.002690686475748502,0.003780431193691777
2015-12-28,-0.011263701302376911,0.005016869664672698,-0.007050851966452754
2015-12-29,0.01781457261099257,0.010666899334487218,0.035357883762594786
2015-12-30,-0.013144706027692583,-0.004253130754687055,0.003787272114281592
2015-12-31,-0.01938155192074116,-0.014849457353195967,0.00803185157604771
2016-01-04,0.0008547314674321584,-0.012332688667472702,-0.07167199374655636
2016-01-05,-0.025378707117864687,0.004551874970149705,8.951101253942103e-05
2016-01-06,-0.01976387893887784,-0.018332283524867852,-0.019843788561297093
2016-01-07,-0.043121088383395165,-0.03540193845141382,-0.015597626568759423
2016-01-08,0.005273762323998038,0.0030619523279143144,-0.021798618902587004
2016-01-11,0.01606284174136471,-0.000573223563033048,-0.015041470598887025
2016-01-12,0.014408934588279472,0.009135861541542542,0.010148015367819617
2016-01-13,-0.026046641931071295,-0.02183584903946329,-0.04709850033150001
2016-01-14,0.021635085912078456,0.028069042915759717,0.02888335550021133
2016-01-15,-0.02430826126808132,-0.04073552768305785,-0.005788304635901255
2016-01-19,-0.0048504111785772075,-0.008468786936382313,-0.0013180497358616836
2016-01-20,0.0013438501058213013,0.004538493176227977,-0.02984700672603167
2016-01-21,-0.005075421566292647,-0.006122359901380597,0.006371174528862555
2016-01-22,0.05180195827361823,0.03522792386151627,0.012819409432011437
2016-01-25,-0.019715841832634893,-0.009608007747821968,-0.030935193433109923
2016-01-26,0.005515644186517633,0.007310481048178486,-0.014463994522802691
2016-01-27,-0.0679646879043597,-0.018377437572080116,-0.028773321328083013
2016-01-28,0.007146090493998191,0.01626678580186492,0.00862962340794968
2016-01-29,0.03395822957206987,0.0565711430690751,0.007876153690118506
2016-02-01,-0.00939234868066721,-0.006921573403039453,0.029579034008357437
2016-02-02,-0.020429193871245276,-0.0317547930059244,-0.07461581641391855
2016-02-03,0.019599114841216327,-0.015975721486717026,-0.05222091533974821
2016-02-04,0.008003211153427095,-0.0030722749415604887,0.01060764461422636
2016-02-05,-0.027071244563753517,-0.036025749881411134,-0.07537675524991229
2016-02-08,0.010474371411185436,-0.015065400122324159,-0.09414848949038832
2016-02-09,-0.0002105354170174062,-0.0026342271987143916,0.0017553033123812
2016-02-10,-0.007608418590355802,0.008687719125691253,-0.03138101482046277
2016-02-11,-0.006064900505881732,-0.00040228467614718765,0.0462446823259849
2016-02-12,0.0030900720890123766,0.016169492080980508,0.0037809843708239777
2016-02-16,0.027804494279921807,0.018769710909535275,0.026976687450607925
2016-02-17,0.015198457465786084,0.025699441732379927,0.08348200981104029
2016-02-18,-0.019138497903710677,-0.004397198394165315,-0.01138775377170307
2016-02-19,-0.0022879319611948602,-0.007115069242732868,-0.0011399463291754239
2016-02-22,0.008708100992994985,0.015890376526225027,0.06484609004893599
2016-02-23,-0.022864474368920824,-0.02831737477058373,-0.002986283132399764
2016-02-24,0.014780858409164484,0.003510588383625786,0.01005033020281575
2016-02-25,0.0068444064550308254,0.014305477689025322,0.04601958194893397
2016-02-26,0.0015490937596031999,-0.015474029203612287,0.015406524266142536
2016-02-29,-0.0022729122040552044,-0.008220905832141329,0.00831877164214484
2016-03-01,0.038946121281123215,0.032865610728481584,-0.029504076406392032
2016-03-02,0.002186105025859346,0.007012505752573578,0.010622208018402699
2016-03-03,0.007416671426559146,-0.011396294818154986,0.03853837259694783
2016-03-04,0.014767340209738876,-0.006131576095882329,0.026716728273089435
2016-03-07,-0.0111284913231739,-0.01940661571580781,0.02091968264788571
2016-03-08,-0.008280016593787354,0.01207649142351162,-0.013189977507998208
2016-03-09,0.0008905484682387009,0.022778367042094266,0.029760047444229165
2016-03-10,0.0004940323565508856,-0.015063931109437849,-0.017106002057076044
2016-03-11,0.010716536247289616,0.019407155694681034,0.011243644655794076
2016-03-14,0.002539177647356699,0.001882490665262302,0.03620413638831722
2016-03-15,0.01989456158514553,0.007868147976548522,0.01471801100064954
2016-03-16,0.01320348603868194,0.014082145623822297,0.016308524049824493
2016-03-17,-0.0016055066426545197,0.0056876794156126564,0.019853015580359887
2016-03-18,0.0011337002065147526,-0.02163770701953334,0.02770693369392232
2016-03-21,-9.434091107671069e-05,0.00689353705964366,0.023692341709192745
2016-03-22,0.007618842303249113,0.003891333373215464,-0.017268037103027073
2016-03-23,-0.005543672222821114,-0.0018508915618933195,-0.051059637668835235
2016-03-24,-0.004343756837260864,0.004436726704417372,0.022961935986388595
2016-03-28,-0.004552750621187326,-0.012436249187348898,0.010960586620732325
2016-03-29,0.023395384242620477,0.02161755869171677,-0.0005647598115707201
2016-03-30,0.017308612013253927,0.0061952233270493205,-0.014179021867915434
2016-03-31,-0.0052164344883859045,0.003264582190946782,0.012613452861511764
2016-04-01,0.009133484115884292,0.006137149043437825,0.03346765340533194
2016-04-04,0.010221235103414035,-0.0025225466098997068,0.0388013743491128
2016-04-05,-0.011859007273846476,-0.015819999424176667,0.03375719467788817
2016-04-06,0.010417947781163736,0.010211551409917865,0.03820852140938891
2016-04-07,-0.022050975523882074,-0.012046116638919597,-0.03145950214721641
2016-04-08,0.0011051731997560096,-0.0007345823225824463,-0.02811316237550365
2016-04-11,0.003307523735398958,-0.0020233961762455483,-0.000600025756279789
2016-04-12,0.012940987192283171,0.006241020500245791,-0.008438153646491461
2016-04-13,0.014383585688158314,0.012727019093520114,0.026715974419241527
2016-04-14,0.0005353286028803997,0.00018087835236405385,-0.010545300037645535
2016-04-15,-0.020275431472467895,0.005224731611473189,0.010466726443964266
2016-04-18,-0.021811191125822815,0.014450265349179273,-0.0024784027649427595
2016-04-19,-0.0053171886970860135,-0.001240558690264407,-0.025976524355888778
2016-04-20,0.0020555467618299773,-0.014288585151275188,0.010455766684840656
2016-04-21,-0.01088709512991563,0.0034122094689099432,-0.006743463134253233
2016-04-22,-0.0027400216173405216,-0.07441148337978816,0.021752130220696962
2016-04-25,-0.005694019293796169,0.0063527601522821815,-0.007635052586515022
2016-04-26,-0.00697139447623916,-0.012940596734075615,0.007595589425314437
2016-04-27,-0.06462166167535345,-0.009767568069445483,-0.008986393867576518
2016-04-28,-0.031042941188923513,-0.020627532582673615,-0.015065045092183262
2016-04-29,-0.011560879482776508,-0.0006011150801594467,-0.028458107849049553
2016-05-02,-0.0010672183474240943,0.014729334691149967,0.004310394689883249
2016-05-03,0.016312102224443886,-0.016536044694697685,-0.03999526402448902
2016-05-04,-0.01045591639984504,0.0018067100035478146,-0.04291903900749786
2016-05-05,-0.004067191376732447,0.001402465132108179,-0.05082983803980337
2016-05-06,-0.005592512259858506,0.00897060425814017,0.015945545968543053
2016-05-09,0.000754506586727996,-0.006370833385573822,-0.028360959252312884
2016-05-10,0.0067667439040300734,0.018795704565113036,-0.0011014949326037086
2016-05-11,-0.009788727851867041,0.0005879856165324041,0.0012929235721038251
2016-05-12,-0.02373659143143941,0.008970144264602966,-0.008072274349868633
2016-05-13,0.0019906824538009145,-0.00838300273008941,0.0015907370455505534
2016-05-16,0.03644641837390443,0.014576203881535486,0.0032699891352643744
2016-05-17,-0.004162749627780814,-0.018827793283970388,-0.01758124678436267
2016-05-18,0.011379975415419614,0.005921776452332472,0.03131343159274645
2016-05-19,-0.0038143896626791243,-0.009690412184396943,0.018950768032964343
2016-05-20,0.010770103065931427,0.0059440692550350805,0.02328518965413239
2016-05-23,0.012627269149628906,-0.01172399490798238,-0.018603018878406003
2016-05-24,0.015129020287592738,0.03070498589343366,0.007785688457859806
2016-05-25,0.017416578817148788,0.010220894100137346,0.007634532429218333
2016-05-26,0.007898730971201523,-0.004422564137183616,0.024916957414126993
2016-05-27,-0.0005979234849270186,0.008252391790050306,-0.009282495150154764
2016-05-31,-0.004894677352853094,0.012913369469267756,0.0008515049013149798
2016-06-01,-0.014118988562082779,-0.002834286104413262,-0.01657711283877643
2016-06-02,-0.007543947445571029,-0.007025441775648748,-0.0027364764140605756
2016-06-03,0.0020444503447334403,-0.013234941177084769,0.00013699201551336878
2016-06-06,0.007224796654648798,0.006543599104382485,0.007687650354747568
2016-06-07,0.004047118168995437,-0.000575764178246257,0.05148812328405689
2016-06-08,-0.0009091912914558119,-0.0011522808439620063,0.013594012809874581
2016-06-09,0.007150331578057587,-0.00810327687488221,-0.026503001317736564
2016-06-10,-0.00826248476840464,-0.002716186739755273,-0.047180419918366065
2016-06-13,-0.015191657574073519,-0.026374048031329707,-0.004213833134398357
2016-06-14,0.0012323499183216537,-0.006201845330520232,-0.013446607255840357
2016-06-15,-0.003288910150727165,-0.0028135563513273635,0.012666011752708678
2016-06-16,0.004212155798657484,0.013989115387825178,0.0010559968563871652
2016-06-17,-0.023020641475999033,-0.005173046559504037,-0.011352256561249705
2016-06-20,-0.0024157378447614256,-0.0011977582314793248,0.01944126218129586
2016-06-21,0.008481364642067482,0.02212214947704928,-0.0004097037520193879
2016-06-22,-0.0037604253622745645,-0.00391461679700295,-0.11037687386846473
2016-06-23,0.005739388792023031,0.01788169428826061,-0.001323003098034977
2016-06-24,-0.02849810606209952,-0.04089398121382146,-0.0166862723601002
2016-06-27,-0.014667722325708553,-0.02849791739986924,0.02757384177571996
2016-06-28,0.016700079084636464,0.020640318288564826,0.01618663648550845
2016-06-29,0.008617704212388964,0.02200527180723193,0.04078429108931338
2016-06-30,0.012631687943809035,0.012388293476091992,0.009894302036775618
2016-07-01,0.003028717723425995,-0.00019523774829821513,0.019684363698009858
2016-07-05,-0.00942994888067288,0.00019523774829822266,-0.011708010190005998
2016-07-06,0.005668737248280919,0.004095641921085692,0.002147404214086661
2016-07-07,0.004282819991468,0.0,0.0069706390878116345
2016-07-08,0.0076832895102470124,0.017747485296235002,0.003882406200045303
2016-07-11,0.0030982018653305074,0.005529668311527808,0.03623916222812251
2016-07-12,0.0045267589750309116,0.01172037421668162,-0.0005784686275882068
2016-07-13,-0.005661743081440043,0.005621976231754847,-0.009481791981114011
2016-07-14,0.01962657629578014,0.004289194520937259,-0.004503834745166498
2016-07-15,-0.0001011235377939992,-0.0007445139518929586,-0.005114025755905355
2016-07-18,0.010573701498508946,0.0048299696917713285,0.02619652922656733
2016-07-19,0.00040042803883797844,-0.016254439697387123,-0.004385291037032523
